"","x"
"6290","Pemesanan simpel dan mudah. Kurangnya tidak tersedia fitur beli pulsa saat keadaan darurat. tolong tambahkan fitur pembelian pulsa dan paket data."
"6291","hotel low bugdet tapi berstandard hotel berbintang ya Oyo."
"6292","good"
"6293","Terbaik"
"6294","bagus dan hrga murah"
"6295","mantap"
"6296","pelayanan yang sangat bagus dan memuaskan,kamar bersih dan super terjamin tempatnya,lokasi selalu ada di kota jadi tidak takut dengan situasi keliling. pesan,untuk kedepannya yang memesan dan cari referal agar dapat potongan harga atau cash back,agar semakin semangat merekomendasikan kepada teman2 s...Ulasan Lengkappelayanan yang sangat bagus dan memuaskan,kamar bersih dan super terjamin tempatnya,lokasi selalu ada di kota jadi tidak takut dengan situasi keliling. pesan,untuk kedepannya yang memesan dan cari referal agar dapat potongan harga atau cash back,agar semakin semangat merekomendasikan kepada teman2 sekeliling yang membutuhkan tempat buat beristirahat."
"6297","murah"
"6298","mantap"
"6299","Ini tempat penginapan anda paling nyaman murah harga terjangkau,"
"6300","aplikasi mantap"
"6301","good"
"6302","Lagi mau bagi2 kupon diskon. saya punya banyaaakkkk. Masukin aja referal code YONAE7B4OW waktu signup. Tinggal copas doang diskon langsung masuk antara 50rb smpe sejuta, bisa langsung dipake."
"6303","bagus bersih nyaman"
"6304","Memuaskan"
"6305","Bagus banget"
"6306","Good"
"6307","Pertama nyoba OYO. Overall semua lumayan bagus. Nyaman pastinya."
"6308","ok"
"6309","Dua aja dulu... klo bagus... saya tambahin lagi."
"6310","bgs sekali"
"6311","mudah sekali untuk memesan"
"6312","ok"
"6313","mantap"
"6314","terbaik."
"6315","saya suka traveling trutama ke jakarta, iseng Download aplikasi OYO, senang liat harga kamar pada murah, saya pesan, pas mau bayar, masa harus pake pembayaran kartu kredit, akhirnya saya batalin pemesanan cari kamar aplikasi langganan lama saya, malamnya petugasnya telfon bilang jd atau enggak check...Ulasan Lengkapsaya suka traveling trutama ke jakarta, iseng Download aplikasi OYO, senang liat harga kamar pada murah, saya pesan, pas mau bayar, masa harus pake pembayaran kartu kredit, akhirnya saya batalin pemesanan cari kamar aplikasi langganan lama saya, malamnya petugasnya telfon bilang jd atau enggak checkin, saya jwb aja, saya ga ada kartu kredit, ada cash ma debit, ya udah batal kan, maaf bgt, hbs itu saya unistal. manajemen nya buat orang kaya, orang kaya mainnya hotel berbintang mahhh."
"6316","Pelayanannya memuaskan"
"6317","👍👍"
"6318","sangat membantu"
"6319","untuk pengindapan pertama saya , saya cukup merasa nyaman"
"6320","Apps cukup respon dan cepat, sangat membantu dalam menemukan penginapan harga murah tapi kualitas hotel"
"6321","bagus sekali."
"6322","mantul"
"6323","aplikasi sangat membantu,soal penginapan"
"6324","good"
"6325","MUHAGWYAW7 yang mau voucher 1 juta pakai kode registrasi sy guys."
"6326","mantap"
"6327","hotel yg rapi...bersih dan Receptionis yg ramah.. cepat sekali booking hotel dgn aplikasi OYO... Thx"
"6328","nice"
"6329","good accomodation.."
"6330","Masukin kode aku MUTIBXXXQ biar dapat poin dan bisa nikmatin menginap gratissss😻 terus lagi ada bagi bagi hadiah tiket nonton gratis loh. yuk download oyo sekarang jugaa. Udah dapet 5 tiket nonton gratis Terima kasih OYO ❤"
"6331","mau dapet 1juta oyo poin yuk masukin kodenya pas daftar ZAZAREWL2 jangan lupa kodenya nih sekali lagi ZAZAREWL2 tinggal copy paste aja kok repot 😁 ZAZAREWL2 langsung dapet 1juta"
"6332","kupon gk bisa digunakan trs pdhal baru notifnya.. bad bgt.. gk niat.."
"6333","saya sudah bayar, tapi tidak ada konfirmasi! dan masih bisa di klik 'bayar sekarang' lalu ke pembayaran lagi!!!! gimana nihhhh"
"6334","ok"
"6335","ok"
"6336","keren bro, masukin kode ini bro pas daftat biar dapat potongan Rp. 100.000 pas pesan hotel. ""ANGGMPEBG"""
"6337","saya sudah bayar tp tidak.menerima kode booking"
"6338","the very nice service in oyorooms"
"6339","awal download smpe terakhir awal tahun msh diksh murah tp mkin kesni harga ny mkin mahal kdg 2x lipet dri harga biasa nya hiks tp gpp kdg msh suka ad promo thanks"
"6340","bagus"
"6341","sangat membantu dengan standard yg bagus"
"6342","Ok"
"6343","iming2 oyoseribu tp td iklas setiap ada promo hotel selalu full dan promo tdk bisa dioakai saat tdk pakak promk hotel nya ada yg kosong the promo can be use the hotel always full boo wen i dont used promo the hotel ready to book... the question for what the promo wen i cant beto used?"
"6344","Aman buat fwb an ngeroom 👍"
"6345","verry good"
"6346","mudah digunakan. jaringan hotelnya banyak."
"6347","ok"
"6348","good"
"6349","kereeennn"
"6350","memuaskan"
"6351","APLIKASI APA INI!!! CARI HOTEL MURAH-MURAH BANGET, TAPI BUKAN MURAHAN COCOK NI BUAT TRAVELER, SANGAT REKOMENDED Di tambah lagi ada OYO POINT yang bisa di pakai buat dapetin DISKON di hotel-hotel favorit di kota kalian, cara dapetin OYO POINT nya MUDAH cukup: 1. DOWNLOAD aplikasinya 2. MASUKAN kode r...Ulasan LengkapAPLIKASI APA INI!!! CARI HOTEL MURAH-MURAH BANGET, TAPI BUKAN MURAHAN COCOK NI BUAT TRAVELER, SANGAT REKOMENDED Di tambah lagi ada OYO POINT yang bisa di pakai buat dapetin DISKON di hotel-hotel favorit di kota kalian, cara dapetin OYO POINT nya MUDAH cukup: 1. DOWNLOAD aplikasinya 2. MASUKAN kode referal ARIAEERQMG saat registrasi Dan kalian otomatis dapat OYO POINT 150rb s/d 250rb Jangan lupa kode referal nya : ARIAEERQMG TUNGGU APALAGI, gaskeunn Terimakasih"
"6352","knpa di aplikasi oyo harga ya mahal2 sekli harga seribu tdk bisq di pake"
"6353","Very Good & Very Is The Best"
"6354","mantap n murah"
"6355","Joss,"
"6356","sekarang idaj jarang banget promo nya, 💩💩💩"
"6357","sangat bermanfaat"
"6358","mamamialezatoss"
"6359","recomended for low budget hotel. tapi app nya mohon untuk diperbaiki lagi, soalnya klu mau pembayaran/booking online agak membingungkan tampilan appnya, kurang use friendly, but overall mantap."
"6360","mannttaaapp sangat membantu... 👍👍👍"
"6361","nuce"
"6362","kamar nya sesuai dengan gambar, nyaman, bersih, rapih, dan harga sangat terjangkau."
"6363","pelayanan staf hotelnya sangat sangat mengecewakan, gue salah mesen kamar mestinya buat 2 orang tapi malah 1 orang terus staffnya bilang ""yang kaya gini nih nyusahin"" plus ngedumel dumel pas lagi tlpn atasannya seharusnya kalau ngelayanin orang harus sopan dan tau tata krama. dibilang baik baik pun ...Ulasan Lengkappelayanan staf hotelnya sangat sangat mengecewakan, gue salah mesen kamar mestinya buat 2 orang tapi malah 1 orang terus staffnya bilang ""yang kaya gini nih nyusahin"" plus ngedumel dumel pas lagi tlpn atasannya seharusnya kalau ngelayanin orang harus sopan dan tau tata krama. dibilang baik baik pun gue ngerti ko wkwk"
"6364","aplikasi buat pusing kepala😡"
"6365","puas menginap di sini"
"6366","cepat proses nya"
"6367","bagus"
"6368","Aplikasi penipu teman saya booking tgl 20 july dan sdh transfer tidak ada konfirmasi pembayaran dan msh disuruh bayar lagi dan akhirnya gagal booking krna pembayaran blom masuk... padahal sdh trf via bank permata... payahhh msh bagusan traveloka"
"6369","aplikasi bikin emosi masak boking tgl 20 bs pindah tgl menjadi 19.. udah di transfer ga ada laporan berhasil apa ga .malah masih suruh transfer.. saya kecewa dengan aplikasi ini... masih bagus traveloka ...trimakasih"
"6370","oke"
"6371","cara mudah untuk psan hotel banyak diskon tmpatnya nyaman dan brsih pegawainya rmah"""
"6372","aplikasi yang sangat bagus"
"6373","mau diskon hingga 50% sampai 70%. masukan ULIDDJQX di akun oyo mu.. sebelum masa aktif habis.."
"6374","harganya kok jd mehong"
"6375","mantul (mantap betul) ................................. thank you .................."
"6376","kok sekarang oyo point susah masuknya?"
"6377","ok"
"6378","bintang yg bicara"
"6379","Ditanya pake bahasa indonesia jawabnya pake bahasa inggris,orang mana sih?"
"6380","aplikasi tai mau daftar aja susahnya mnta ampun..apliakasi tai bkin habis kouta"
"6381","mudah dalam pemesanan hotel nya tanpa harus tranfer terlbh dahulu"
"6382","baik tapi pelayanan harus lebih ditingkatkan"
"6383","harganya sangat uhuy sesuai kantong saya....meeting selesai malam and hrs jalan pagi lagi ke bandara sangat terjangkau krn dekat banget sama jalan raya cusss....masuk tol bekasi timur...recom bingintttt....insya Allah saya datang lagi....😋😋"
"6384","good"
"6385","aplikasi apaan nih buat verifikasi nomor aja susah sudah 2 hari dicoba tidak bisa2 pantesan aja rating nya juga banyak yg buruk tolong dong ditingkatkan lagi, susah buat verifikasi nomor!"
"6386","ayo teman teman yang mau check in lewat oyo udah murah banyak bonusnya lagi,dan kalaj mau dapet lebih lagi? tinggal masukan kode JERRBQEXQ pada saat daftar di aplikasi oyo ayo teman tema kapan lagi dapet hotel semurah ini"
"6387","cepat"
"6388","cobain kode aku kalian dapat potongan juga ROZYGRGR6"
"6389","sangat dangat murah..."
"6390","mantap"
"6391","Ok"
"6392","Baru bikin aku oyo trs dapet oyo point 1.000.000 di rewards itu tuh bonus untuk saya atau limit seperti paylater"
"6393","oyo memang kreeen"
"6394","😊"
"6395","Tai aplikasi Hotel Tai"
"6396","untuk pembayaran sulit dan ribet..tidak bisa melalui bank lain m banking atau sbgainya"
"6397","bagus untuk di rekomendasi buat tempat transit"
"6398","tempek senden"
"6399","Mahal, hotel buruk, lebih bagus red door"
"6400","ok"
"6401","untuk kode hotel seribu nya itu bener2 seribu ga sih? kok aku udah bayar tapi suruh bayar lagi 140rb gimana ya?"
"6402","saya sudah daftarkan beberapa orang namun saya belum mendapatkan Hak rewards poin saya? padahal hp mereka belum pernah dipakai download oyo sebelumnya. mereka dapat poin 100 namun saya tak dapat apa apa. makasi"
"6403","Dijanjikan hotel seharga seribu dari menjawab pertanyaan, tapi tahu gak hotel yang direferensikan selalu hotel yg soldout # goblok aplikasinya"
"6404","diminta memasukkan pasword, ndak bisa dibuka"
"6405","OYO POINT UDAH SAMPE 1JT LEBIH CUMA BISA DI PAKE KURANG DARI 10K TERUS BUAT APA KASIH BONUS POIN YG GAK GUNA"
"6406","Sering nginap disini .. Good"
"6407","MURAH LENGKAP FASILITAS DI OYO"
"6408","saya sudah booking sudah bayar sampai di hotel pesanan tidak ada, ditolak checkin, liburan ambyar karena semua oyo kamar penuh, minta refund, sudah minggu ke 3 tidak ada penampakan. layanan kelas apa ini?"
"6409","worth it buangettttt"
"6410","mantapp..!!"
"6411","Hati2 terhadap promo OYOSERIBU. Saya telah 2x melakukan booking, setelah mentransfer dana ke Bank Permata (OYO) proses booking tidak terjadi. 1. Sudah menelpon pihak CS OYO kejadian pertama disarankan refund krn tdk ada kamar OYO tersedia disekitar OYO tempat sy booking. 2. Sama dgn no.1 tp CS nya a...Ulasan LengkapHati2 terhadap promo OYOSERIBU. Saya telah 2x melakukan booking, setelah mentransfer dana ke Bank Permata (OYO) proses booking tidak terjadi. 1. Sudah menelpon pihak CS OYO kejadian pertama disarankan refund krn tdk ada kamar OYO tersedia disekitar OYO tempat sy booking. 2. Sama dgn no.1 tp CS nya a.n Ms. Sheema (CS yg sama) berjanji sedang mencarikan kamar OYO yang tersedia di hotel yang sama.. tapi lebih sejam belum ada konfirmasi dan jam menunjukkan telah pukul 00.39 sy sudah mengantuk."
"6412","bgus lyanan nya tp bonus nya donk"
"6413","oc"
"6414","mantap"
"6415","Overall Good"
"6416","sangat puas pelayanan yang ramah dan sangat membantu"
"6417","i feel so comfortable and so great to get this perfect room😍 thr furniture is good,bed rooms are clean,and here provide everything that i need. keep it up oyo! good job❤️❤️❤️"
"6418","aplikasi bkin pusing masak mau cek in aja harus deposit 100rb rempong banget"
"6419","kurang mudah untuk melakukan pembayaran, tp hotelx murah2 dan bagus"
"6420","ok bgt"
"6421","kasih bintang 1 dl cos kecewa sm promo tiket gratis CGV dr aplikasi ini + point saya gk nambah pdhl dah ada 2 orang yg daftar pk kode saya"
"6422","Hi, senang menggunakan OYO, gak ribet sesuai ekspektasi. recommended 😄, yang mau reward bisa nih pake referal punyaku DIMA5QGVG masukkan pada saat daftar ya, dan dapatkan rewardnya😁."
"6423","jelek"
"6424","sip"
"6425","mantep banget aplikasi OYO harga murah dan berkualitas ! jangan lupa masukan kupon MUHAYENWM supaya dapat potongan harga dan juga dapat OYO points !"
"6426","good luck .i like"
"6427","JIKA METODE PEMBAYARAN BISA LEWAT ALFA/INDOMART SAYA KASIH BINTANG 5"
"6428","oyo kereennn... nginep di suite room hotel surabaya cuman seharga 150k ajaahh... kalian juga bisa kok.. segera down oyo n masukin kode BEAGDWOO3.. langsung dpt poin 100k buat oyo.. sering2 ya kasih promo mantaapp kayak kemaren"
"6429","mantap"
"6430","mantap"
"6431","jangan lupa masukan kode berikut COYRWGKQA,untuk mendapatkan point OYO"
"6432","terbaik"
"6433","Download aplikasinya dan masukkan kode referalnya FITRHATMD untuk mendapatkan OYOPOINT untuk kalian!!! jangan lupa ya!!"
"6434","saya suka aplikasi ini, dpt hotelnya gampang murah, pernah nginap cuma 1000 rupiah.... mana ada hotel ginap segitu... ga percaya dowload app nya teruz kasi masuk ASRI4GY32K biar dapat point banyak bisa gratis nonton dibioskop juga"
"6435","Wih, ternyata kode referal gua bisa jadi voucher menginap untuk pengguna baru! Cobain kodenya: HILMCIDMJ"
"6436","kecewa!! sudah booking lalu konfirmasi lewat telfon katanya gratis menginap eh udah datang ditempat malah diminta deposit 500ribu, sudah gila ni hotel 👎 no recomend banget"
"6437","Ga bisa masuk caranya membingungkan"
"6438","pake kodeku ya dan dapatkan pointnya MARGKYDK4"
"6439","nih LUKAQG7LVB dapet sejuta"
"6440","bagus"
"6441","t cerger ac h"
"6442","👍👍👍👍"
"6443","mantap harga friendly"
"6444","saya sudah mengajak 4 teman saya download oyo menggunakan kode refereal saya namun saya sekarang saya tidak mendapatkan hadiah promo seperti yang disebutkan dan ini sudah 2 hari"
"6445","sangat luar biasa great jon"
"6446","radit"
"6447","bintang satu aja... promo hotel seribu tiap hari di coba. tapi g penah dapet.. 👎"
"6448","BAGUS KERENNN"
"6449","bagus mudah""an lebih banyak lagi promo dan diskon nya"
"6450","Daftar Masukin Kode ""ADILOKO4"" biar Anda dapat Cashback 250 ribu."
"6451","bagus dicoba"
"6452","go"
"6453","the best"
"6454","good bgt"
"6455","Worth it"
"6456","Murah"
"6457","Sangat puas pakai aplikasi pemesanan hotel ini. Banyak promonya"
"6458","pelayanan dan fasilitas hotel sangat memuaskan"
"6459","terimakasih OYO hotel atas pelayanan dan fasilitasnya yang sangat menyenangkan, rapi, bersih dan ramah pelayanannya."
"6460","gimana cara pembayarannya via transfer . saya transfer 1000 gak bisa enak kartu kredit"
"6461","Nice apps.. I love it"
"6462","Saya sudah mengajak 3 teman saya download aplikasi OYO. teman saya daftar pakai nomor berbeda, lalu memasukan kode refeal saya. tapi kenapa saya hanya mendapatkan hadiah dari teman pertama saya?kemana hadiah saya dari teman kedua dan ketiga??!"
"6463","memuaskan"
"6464","mantap nyobain nginep 1000 rupiah"
"6465","banyak promonya"
"6466","good oyo"
"6467","fasilitas bagus n murah klu bsa discount di perbnyak"
"6468","aplikasinya bagus.. gak ribet... saran nya untuk user interface lebih dibuat lebih ramah pengguna aja dari segi tampilannya.."
"6469","baru coba sekali.. dan pas dalat tempatnya murah dan comfortable banget.."
"6470","bagus"
"6471","mantap"
"6472","ajib"
"6473","osiiipppp"
"6474","Promonya perbanyak, jaringan hotelnya saingi yg sebelah"
"6475","sangat kecewa untuk OYO 164 Ang's Residence . jl.bratang jaya no 48. resepsionist nya juga kurang ramah . apa mungkin sudah berumur? saran aja sih lbh baik di peringatin cara bicaranya sama costumernya . terima kasih."
"6476","sulit masuk"
"6477","tempat yang bersih , nyaman"
"6478","Terimakasih untuk harga yg menarik setiap kali kami bepergian :)"
"6479","sangat bagus. promo diskonnya waw"
"6480","bersih, nyaman, ramah juga penjaganya"
"6481","Sangat mudaj dan terjangkau harganya."
"6482","sangat membantu dalam mencari hotel di saat terdesak."
"6483","sangat menyenangkan karena pelayanan sangat terkoodinir dgn baik.karena sekali memesan ,cek data2 langsung oke"
"6484","kalo kasih promo yg jelas donk"
"6485","bagus"
"6486","Bagus,promonya jugak murah rekomen dah"
"6487","OYO , untuk promo 1.000 jarang dapat, bawaannya selalu penuh hotel2 terpilih di makassar. Kadang pas cek hotel ada yang harga seribu giliran dimasukin kode katanya penuh. padahal notifikasi nya cuma beberapa detik katanya penuh. apalagi hotel asia."
"6488","Kenapa point saya tidak bertambah ?? Saya sudah merekomendasikan teman dan teman sudah install oyo melalui link yang saya berikan. Terimakasih"
"6489","great!"
"6490","Mantap"
"6491","trima kasih"
"6492","nyaman,bersih,harga bersahabat"
"6493","ramah aman dan nyaman"
"6494","sangat kecewa,memberikan promo hotel 1000 tapi tidak berlaku,apa mungkin cuman simbolis? kecewa banget apalagi sudah di transfer,memang cuman 1000 tapi kalau jutaan orang yang bernasib sama dengan saya,pasti bakal banyak"
"6495","absolutely it's nice! pertahankan nilai kepuasan untuk pelanggan. :)"
"6496","murah murah bgd hotelnya. yg mau dapet oyo point 100k pake kode referral MUFFAKADJQ ya, langsung dapet 100k kok. lumayan buat ngurangin biaya hotel nanti"
"6497","luar biasa semogah sukses trus sangat membantu"
"6498","cepat tepat dan murah"
"6499","Saya sering dapat notif promo tapi jawab pertanyaan dulu.. trus menang, dapet promo di penginapan tertentu, tetapi ktika di cari, penginapan sold out.. dapet notif promo lagi.. begitu berulang2.. lebih baik tidak usah memberikan promo2.."
"6500","nyaman"
"6501","nyaman pasilitas memuaskan"
