"","x"
"9078","mantap"
"9079","praktis"
"9080","kini check in tidak perlu susah dan harga nya murah"
"9081","good"
"9082","very good"
"9083","HOTEL dengan kelengkapan yang paling lengkap dan nyaman menurut gue, dan bookingnya pun ga ribet, dan harga sangat ramah di kantong, semoga kedepannya semakin sukses RED DOO'Z"
"9084","mempermudah cari hotel dengan biaya yg murah"
"9085","worthed"
"9086","good"
"9087","proses booking via aplikasi nya mudah sekali dan sangat membantu. . . terimakasih RedDoorz. . ."
"9088","good"
"9089","nice"
"9090","pelayanan prima dan tidak merobek kantong"
"9091","mantul"
"9092","sangat membantu. berbagai ragam pilihan penginapan sesuai pilihan yg kita inginkan... rata2 bersih murah dan nyaman hotelnya"
"9093","ok"
"9094","nice"
"9095","ok"
"9096","mantul"
"9097","sangat membantu"
"9098","mudah dan cepat...gampang utk mencari hotel yg cocok utk kita menginap."
"9099","Sip"
"9100","mantap"
"9101","kamar bersih harga murah di jamin mantaap"
"9102","xnxx"
"9103","good"
"9104","mantap lah pokok nya"
"9105","b y. yang yyggo"
"9106","suka"
"9107","god😇"
"9108","sgt nyaman menyenangkan dan terjangkau"
"9109","semoga bisa lebih banyak nilai kemudahan bgi pelanggan"
"9110","good"
"9111","mantul rekomended"
"9112","good"
"9113",".bermanfaat"
"9114","budget hemat benefit maksimal"
"9115","mantap"
"9116","puas"
"9117","kereeennnn👍🏻👏🏻"
"9118","good"
"9119","sangat bermanfaat"
"9120","RCTI oke"
"9121","Nanti kalo boleh 4 orang satu kamar br aku tambah 2 lg bintang nya hha"
"9122","sangat puas"
"9123","menginap murah, simpel, sangat membantu kalau sedang bepergian"
"9124","baik"
"9125","mantap"
"9126","ok"
"9127","exelent"
"9128","gd"
"9129","sangat membantu"
"9130","ok"
"9131","ok"
"9132","puas"
"9133","harga wow"
"9134","ok"
"9135","mantap"
"9136","oke bagus banget mantap... harga bersahabat... fasilitas lengkap..."
"9137","nyaman , bersih , damai"
"9138","sangat menolong disaat membutuhkan 😎"
"9139","pelayanan nya baguss"
"9140","mantap"
"9141","mantap"
"9142","pelayanan yg ga baik di reddoorz universitas Budi luhur...aneh it sdh d katagorikan dgn spek bintang 3..."
"9143","Mudah"
"9144","betah, nyaman, bersih... pelayanan yang ramah"
"9145","👍"
"9146","sangat memuaskan"
"9147","Nice"
"9148","mantap"
"9149","Pilihan Hotel Cukup Bagus dan Terjangkau"
"9150","sangat membantu"
"9151","rekomendasi banget"
"9152","recomended"
"9153","memuaskan"
"9154","ok"
"9155","pesannya mudah,harga terjangkau bagi para traveler,nyaman pula hotel² yg di tawarkan cuma kekurangan 1 nomor resmi hotel tidak di cantumkan"
"9156","TOP"
"9157","sangat membantu untuk perjalanan"
"9158","ok"
"9159","good"
"9160","kok sekarang liat gambar lemot ya,dan banyak banget hotel yang ngasih foto kmar yang sma dengan tipe kamar berbeda..tidak ada rincian keterangan disetiap tipe kamar,untuk smooking room tolong diberi keterangan jika hanya boleh merokok didpan kamar."
"9161","bagus tempat nya dan bersih"
"9162","mantap gan"
"9163","Nyaman dan mudah saat reservasi"
"9164","baru pertama kali boxing.. semoga memuaskan fasilitasnya"
"9165","very good"
"9166","puas"
"9167","puas sangat"
"9168","sangat bagus"
"9169","siiip👍👍👍"
"9170","paling murah.. tapi nyaman.. keren 👍👍👍"
"9171","sangat baik"
"9172","sangat membantu"
"9173","sangat membantu dan harga terjangkau,,"
"9174","okoece"
"9175","Ok"
"9176","pelayanan yang sangat baik"
"9177","mAkasi"
"9178","Best Price"
"9179","nyaman bagus"
"9180","pelayanan ok ,tidak mengecewakan👍👍"
"9181","Harganya murah ga masuk akal, terimakasih reddoorz dan shoope"
"9182","ok"
"9183","Sangat puas harga terjangkau di kantong"
"9184","good"
"9185","good"
"9186","mantap langsung cepat respon"
"9187","terbaik"
"9188","bintang talk all"
"9189","mantap"
"9190","Maaantaaap Sip Recommended pas bangget buat Hemat tapi berkwalitas"
"9191","tdak lyaak app da do hbuus msoj nongool ajj"
"9192","Mantab sangat membantu"
"9193","sangat baik,kebersihan di jaga harga terjangkau namun masih standar hotel"
"9194","sangat membantu"
"9195","Booking hotel tanpa tipu-tipu harga 👍"
"9196","ngk bisa didownload"
"9197","banyak discount"
"9198","Hotelnya bagus, kamar bersih, nyaman dan menyenangkan, ada beberapa hotel yg fasilitasnya sdh ada air panas, dpt teh+kopi dan pemanas air, air mineral... Yang pasti puas dan sangat recommended utk menginap di hotel dengan tarif melati, tetapi fasilitas dan kenyamanan bintang 5"
"9199","keren ga ribet"
"9200","Terkadang Yang Nginep Suka Banyak Komen Udah Dikasih Murah Fasilitas Lengkap Tapi Komen Nya Seabrek Abrek Padahal Situ Juga Nginep Cuma Buat Ngencroot Doang"
"9201","Good"
"9202","best all kind"
"9203","puas"
"9204","ok lah"
"9205","Alus pisan"
"9206","okww banget"
"9207","cucooo"
"9208","aplikasi yg sangat membantu perjalanan bisinis dan rekreasi saya ."
"9209","good"
"9210","sangat ter bantu"
"9211","137rb emang jumlah yg kecil ya. ga papa."
"9212","Great"
"9213","puas dengan segala fasilitas"
"9214","RedDoorz mantap"
"9215","Pelayanan dan fasilitasnya sangat baik di kasih bintang 5 👍👍"
"9216","mohon untuk info nya lebih lengkap kalo skedar nama ssyariah sebagian orang ngga tau , emng kalo sudah jam cek in di batalkan tidak ada uang kembali"
"9217","♥♥♥♥♥"
"9218","good"
"9219","mudah bookingnyaa"
"9220","sangat membantu"
"9221","recomend banget"
"9222","👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼"
"9223","harga bersahabat"
"9224","porno"
"9225","ok bgt"
"9226","good bgd dah pokoknya"
"9227","aplikasi pisphon pro"
"9228","recommended pokoknya lah 👍"
"9229","joss"
"9230","sangat memuaskn.tempat bersih."
"9231","Mantaap"
"9232","murah tapi nggak murahan, nyaman, selalu dapet redcash pula. sukses deh buat reddoorz, sukaaaa❤️❤️❤️❤️"
"9233","goodaplikasi"
"9234","ok"
"9235","cukup nyaman dan bagus"
"9236","Ok banget nginap buat nenangin pikiran"
"9237","good"
"9238","nice experience with reddorz (thumb)"
"9239","mudah dan cepat"
"9240","sangat membantu"
"9241","good"
"9242","mantap"
"9243","siippp"
"9244","mantap betul"
"9245","perfect"
"9246","Mantrappppppp"
"9247","asik, banyak promo"
"9248","Good, siip 👍🏼"
"9249","recomended banget.."
"9250","sangat baik aplikasi ini"
"9251","ekonomis, sangat layak."
"9252","bagus"
"9253","sngt bgus hotelnya"
"9254","amazing"
"9255","mantapp"
"9256","mudah estetikanya Ok"
"9257","Good Job"
"9258","mantaaaaaaab"
"9259","sya tidak akan berpaling dari penginapan reddoorz kamar yah bersih ac yah dingin pasilitas seperti hotel de manatap jiwa"
"9260","goog"
"9261","aplikasi yang mudah di gunakan"
"9262","Luar Biasa Pengalaman Menginap di Reddoorz."
"9263","ok"
"9264","App nya sangat mudah utk di gunakan.."
"9265","ok"
"9266","ok mantap"
"9267","saya booking via aplikasi ,ceoat dan tdk ribet"
"9268","pilihan hotel yg luar biasa nyaman , perlu ditingkatkan lagi dengan layanan yg sepenuh hati..!! bravo reddoorz"
"9269","aplikasi yg memudahkan dalam mencari penginapan dan harganya lumayan murah dan kualitas bagus."
"9270","oke"
"9271","ya lumayan de"
"9272","No.comen lgi pkokx LUAR BIASA"
"9273","Nice"
"9274","okey"
"9275","rapihh"
"9276","recommended"
"9277","Untuk pelanggan mau murah mau enak buka hotel sendiri"
"9278","mudah & praktis"
"9279","berkwalitas"
"9280","bagus"
"9281","krng bermanfaat dan tdk suka sama aplikasih ny termasuk iklan ny"
"9282","Diskonnya mantul, apalagi jika kita jadi member,,,, sukses selalu"
"9283","puas"
"9284","Alhamdulillah berkat reddoorz harga terjangkau dan pelayanan bagus"
"9285","nice"
"9286","di fet"
"9287","pernah nginep disini 3hari ramah kok pegawainya, padahal saya sama pacar saya"
"9288","tmpt ok"
"9289","bagusss"
"9290","bagus murah.ok"
"9291","sangat membantu"
"9292","cukup baik"
"9293","hotel murah tapi gak murahan, sangat membantu karna harga terjangkau tapi fasilitas tidak kalah, maju terus red Doorz, semakin ditingkatkan kualitasnya"
"9294","sangat puas"
"9295","comfort"
"9296","good job"
"9297","mantap"
"9298","hotel bersih nyaman"
"9299","nice one. recomended"
"9300","Loadinnya lama, Apalagi buat liat gambar paling lama. Pdhl pke aplikasi lain kyk oyo, traveloka, airy lancar aja"
"9301","diskon besar, sangat membantu"
"9302","mudah dalam penggunaan"
"9303","excellent"
"9304","sip"
"9305","goooooooood"
"9306","pelayanan sangat ramah,top pokoknya"
"9307","nice"
"9308","good"
"9309","Mantap"
"9310","sngat bersih dan nyaman"
"9311","sangat puas dan pelayanan terbaik"
"9312","mantap gan untuk ane"
"9313","good information"
"9314","lumayan bagus"
"9315","dicoba dulu"
"9316","good all of them"
"9317","oke"
"9318","cari penginapan jadi lebih mudah dan gampang, fasilitas kamarnya juga bersih. terima kasih reddoorz. 😊"
"9319","bagus"
"9320","mantapppp"
"9321","top"
"9322","live chat respon sangat lambat, sekali direspon tapi blm ada 5 mnt langsung chat langsung diakhiri"
"9323","mantap"
"9324","easy booking lower price😊"
"9325","Great app"
"9326","good 👍👌"
"9327","kalau bagus saya tambah bintang"
"9328","Nice"
"9329","Apelikasi ini sangat bagus, dan lumayan mudah2an kedepan lebih, baik lagi dan dapat menyenangkan kensumen"
"9330","mntappp"
"9331","good"
"9332","dengan adanya reddoorz saya sangat terbantuu sekali good job"
"9333","bagus mencarinya mudah"
"9334","aplikasi booking hotel terbaik. selalu berikan promo diskon yang tidak main"".. pelayanan hotel juga selalu prioritas.. terima kasih"
"9335","sejauh ini nyaman"
"9336","sangat bagus utk pilihan perjalanan dimana saja dan kapan saja😊😊"
"9337","Great Booking Experience"
"9338",". kkm."
"9339","sangat membantu"
"9340","mantap"
"9341","bagus"
"9342","good"
"9343","good"
"9344","room nya super nyaman"
"9345","sesuai rate"
"9346","amituofo"
"9347","mantap"
"9348","sangat mudah booking hotel menggunakan apl. RedDoorz"
"9349","sangatlah mudah"
"9350","good"
"9351","👍"
"9352","baguuussss. muraaaah."
"9353","easy user friendly.. and good promotions.."
"9354","mantab"
"9355","terbaik dan prosesnya mudah"
"9356","oke"
"9357","mantul deh poko nya mahh"
"9358","murah tapi gak murahan"
"9359","apa bisa sewa hotel klo bukan suami istri hihi"
"9360","baru kali ini dapet pelayanan hotel yg sangaaaaat buruk! saya udah booking 10 hari sebelumnya, sampai di sana, ternyata kamar yg saya booking sudah dijual lagi ke orang. saya minta pengembalian dana tapi ga diproses. tolong tanggung jawabnya :)"
"9361","sangat mudah boking disini"
"9362","mantap"
"9363","Gampang sekali pengoperasian nya"
"9364","kemudahan cari hotel murah dan kualitas baik"
"9365","mantap"
"9366","mantap booking lewat aplikasi gak ribet"
"9367","mudah booking nya dan banyak promo,ini pengalaman ke 2"
"9368","bagus"
"9369","Good choice for traveller"
"9370","murah"
"9371","cepat dan mudah"
"9372","good nice"
"9373","very good"
"9374","love banget sm reddoorz"
"9375","oke oce"
"9376","Sulit banget mau verifikasi nomor HP.. Telvon berulang kali dibiarin tetep ga bisa verifikasi, diangkat juga langsung di tutup, ganti verifikasi SMS, tidak dapat SMS samasekali.. Aplikasi ndak guna.. Tolong diperbaiki"
"9377","muraah dan bagus"
"9378","mantap"
"9379","good"
"9380","mantaap👍👍✌✌"
"9381","sejauh ini 2 kali saya menggunakan jasa reddorrz 1 kata : PUAS"
"9382","ok"
"9383","good aplikasi for book hotel"
"9384","ok"
"9385","bikin siszem pembayaran payletter kayak treveloka pasti enak"
"9386","Sangat direkomendasikan ! memudahkan saya untuk mendapatkan penginapan bersih dan rapi dengan harga terjangkau dan free Wifi tentunya untuk Traveling dan keperluan pekerjaan. Terimakasih RedDoorz.."
"9387","ok......"
"9388","sip"
"9389","males banget aplikasi ni.. pesan kamar nya nya gampang.. tp giliran pembatalan atau refund susahnya setengah mati.. kamar ga terpakai uang habis.. sampah lah.."
"9390","sangat membantu untuk membooking dan cepat"
"9391","terbaik dari yg lain"
"9392","bagus dan fast respon"
"9393","nice"
"9394","sangat baik"
"9395","super"
"9396","Mantap"
"9397","sangat bermanfaat dan mudah"
"9398","good app"
"9399","pengalaman memesan hotel yg unik"
"9400","sangat membantu"
"9401","bagus. memuaskan"
"9402","good for sleep"
"9403","murah meriah bagus"
"9404","Tdk ada wifi, padahal di fasilitasnya ada"
"9405","Bisa Bayar di hotel langsung"
"9406","good"
"9407","mantap ah"
"9408","bersihh,,pelayanan bagus"
"9409","keren"
"9410","puas"
"9411","mantap"
"9412","Pelayanan bagus"
"9413","proses pembayaran kurang cepat"
"9414","makasih bagus"
"9415","mantabe"
"9416","mantap memuaskan tingkatkan"
"9417","Terimakasih RedDoorz saya jadi bisa ngewe dimana saja 😂"
"9418","membantu sekali dalam perjalanan trevelling."
"9419","good"
"9420","sangat membantu"
"9421","ok"
"9422","mantap"
"9423","good"
"9424","lama"
"9425","oke banget, mudah untuk mencari akomodasi tempat menginap terdekat."
"9426","kamar lumayan bagus wifi mati hidup"
"9427","good"
"9428","okk"
"9429","good"
"9430","oke bet"
"9431","sangat bagus"
"9432","okeee banget layanannya"
"9433","aplikasi Reddorz mempermudh untuk check in hotel.trmksh 🙏🙏🙏🙏"
"9434","THX GOOD"
"9435","ok"
"9436","bagus."
"9437","promonya sangat memuaskan jg kamar bersih, terima kasih reddoors."
"9438","lumayan recomended"
"9439","kereennn bngtt dehhh"
"9440","oke lah"
"9441","mempermudah pencarian hotel dimana pun dan kapan pun. gampang bayarnya, fasilitas hotel sesuai dengan harga."
"9442","Waktu darurat dijalan dan pengen istirahat bisa lgsg check in , Pelayanan dr apk sgt cepat . Metode pembayaran juga gmpang bgt . kamar sesuai dgn apk ga bokis . Recomended lah"
"9443","makasih reddoorz, pelayanannya memuaskan, kan, kan...."
"9444","jos"
"9445","Memuaskan"
"9446","mempermudah perjalanan anda"
"9447","cocok utk traveler n backpacker, sama juga di mudahkan untuk refund dan perubahan jadwal inap."
"9448","puas"
"9449","fasilitas nya benar2 luar biasa"
"9450","Reddoorz sangat membantu saya mendapatkan penginapan dengan harga terjangkau didukung dengan fasilitas yang memuaskan"
"9451","Reddoorz memang tidak ada duanya... semoga berjaya dan sukses terus... Amin. 😍😍😍"
"9452","mantap"
"9453","zipp"
"9454","sangat memuaskan"
"9455","mntap"
"9456","👍🙂"
"9457","sy 195"
"9458","enak nyaman murah, cuma klo mau check out lama bgt"
"9459","bagus"
"9460","goods"
"9461","puas"
"9462","refund saya udah sebulan lebih masih belum di transfer setiap ditanya mohon menunggu sedang di proses padahal janjinya 14 hr kerja udah kek ngemis"". fitur live chat nya juga slow respon."
"9463","Saya redclub, dapet voucher menginap gratis satu malam di ultah saya, tapi gak bisa di pakai, harus meningap min 2 malam, udh jelas jelas keterangannya *Menginap Gratis* malah cuma dapet potongan harga, jangan hoaaxxx woii"
"9464","recomended foe hotel"
"9465","bagus"
"9466","dengan Aplikasi RedDoorz lebih mudah mencari kamar hotel yang murah dan bagus"
"9467","mantap.."
"9468","👍🏻👌🏻"
"9469","Mantull dah..."
"9470","murah meriah"
"9471","sangat membantu kita2 yg pengen nginap di sebuah kota dengan harga yg ekonomis tetapi tetap dengan service yg oke"
"9472","ok"
"9473","bagus teruskaj"
"9474","good"
"9475","mantap"
"9476","cool"
"9477","mantab"
"9478","simple and fast."
"9479","mantap"
"9480","ok"
"9481","good"
"9482","ok"
"9483","Ya ok"
"9484","good"
"9485","ok good"
"9486","oke"
"9487","keren"
"9488","sangat membantu sekali dlm melakukan traveling"
"9489","video bokep xnxx"
"9490","baik"
"9491","mantap"
"9492","Selamat malam"
"9493","kereb dan murai meriah tp mewah"
"9494","oke"
"9495","layanan booking cepat, harga terjangkau"
"9496","ok"
"9497","mudah"
"9498","sangat mudah utk booking hotel"
"9499","terbaik"
"9500","harga bagus, kerjasama dengan hotel bagus"
"9501","luar biasa"
"9502","recomended"
"9503","nice"
"9504","mantap"
"9505","good"
"9506","Ok"
"9507","mantap"
"9508","mantap"
"9509","nice"
"9510","melot"
"9511","murah dan mengesangkan"
"9512","mudah, flexible dan banyak diskon"
"9513","bagus..di permudah lagi sistim pembayaran nya"
"9514","sangat nyaman"
"9515","Harga Murah dan Tempat yang Nyaman Berkualitas 👍"
"9516","easy booking"
"9517","good"
"9518","mantap murah meriah"
"9519","10 tahun lebih menjadi pelanggan Amalia Kostel, sekarang berganti menjadi RedDoorz. Di room ada penambahan untuk peralatan mandi yang dikemas bagus. Tetapi untuk parkiran motor menjadi semrawut..antara tamu dan motor Ojek online berbaur, juga driver ojol pada nongkrong di area hotel tentu menjadi ri...Ulasan Lengkap10 tahun lebih menjadi pelanggan Amalia Kostel, sekarang berganti menjadi RedDoorz. Di room ada penambahan untuk peralatan mandi yang dikemas bagus. Tetapi untuk parkiran motor menjadi semrawut..antara tamu dan motor Ojek online berbaur, juga driver ojol pada nongkrong di area hotel tentu menjadi risih dan kemanan yang kurang terjamin. Mohon diperhatikan untuk privasi tamu. Thanks."
"9520","ok"
"9521","good"
"9522","Senang menginap di lini RedDoorz"
"9523","sangaaaaaaaat puaaaasssssss"
"9524","bagus"
"9525","sangat puas"
"9526","agak kotor ya tempatnya"
"9527","puas cari hotel dengan mudah"
"9528","ok"
"9529","tolong tambahkan pembayaran lewat atm BRI"
"9530","good"
"9531","RedDoorz;7/5."
"9532","tidak profesional terkadang di alihkan ke hotel redDoorz lainnya.. sangat memakan waktu menunggu.. tidak rekomended"
"9533","jln Lombok Bdg"
"9534","KUMPULAN TUSHI dan Black."
"9535","mamtap... bisa dapet kamar super2 murah"
"9536","mantap bookingannya"
"9537","ntap"
"9538","bagus"
"9539","bagus banget, recomended"
"9540","good n rekomended hotel"
"9541","mantul"
"9542","Aplikasi mantab"
"9543","Aplikasi yg bagus yg memberi kemudahan dalam pemesanana dan informasi"
"9544","aneh,,dlm waktu 7mnit,,harga kamar naik sebesar 30rb ato 20%"
"9545","Bagus sangat memudahkan"
"9546","kerenn bgttt"
"9547","bv"
"9548","Sudah langganan...Memuaskan"
